internal_client_id,product_id,product_name,product_ean,category,sub_category,store_name,store_type,city_name,stock_quantity
310mee980,561099, Soft Silicone Teether for Babies (Multi-Textured) (Orange) 1.0 unit - Rs 249.0,,Baby Care,Feeding Essentials,Super Store Gurgaon G7 Ecom - Warehouse,RETAIL_STORE,Gurgaon,0
310mee980,562333," 2 in 1 Baby Feeding Cup with Spout and Straw (250 ml, Blue) 1 unit - Rs 329",,Baby Care,Feeding Essentials,Bengaluru B4 - Feeder Warehouse,WAREHOUSE,Bengaluru,0
310mee980,477345, Tooth & Gum Cleaning Finger Baby Toothbrush(Pack) 1 unit - Rs 99,,Baby Care,Oral & Nasal Care,Ludhiana - Feeder Warehouse,RETAIL_STORE,Ludhiana,0
310mee980,445395, Mild Baby Laundry Detergent Refill(Pack) 1 l - Rs 449,,Baby Care,Hygiene,Noida N1 - Feeder Warehouse,RETAIL_STORE,Noida,66
310mee980,497414, Gentle Wet Baby Wipes with Aloe Vera - Pack of 5(Packet) 5 piece - Rs 495.0,,Baby Care,Baby Wipes,Dehradun - Feeder Warehouse,WAREHOUSE,Dehradun,0
310mee980,549495, Baby Pacifier Soft Silicone Nipple (Red & Blue) 1 pack (2 pieces) - Rs 229,,Baby Care,Feeding Essentials,Kolkata K5 - Feeder Warehouse,WAREHOUSE,Kolkata,16
310mee980,495696, Baby Bottle & Nipple Brush(Box) 1 piece - Rs 229,,Baby Care,Feeding Essentials,Varanasi V1 - Feeder Warehouse,WAREHOUSE,Varanasi,5
310mee980,549842, Baby Pacifier Soft Silicone Nipple (Yellow & Green) 1 pack (2 pieces) - Rs 249,,Baby Care,Feeding Essentials,Varanasi V1 - Feeder Warehouse,RETAIL_STORE,Varanasi,28
310mee980,540002, Anti-Bacterial Baby Liquid Cleanser (Refill) 500 ml - Rs 349,,Baby Care,Hygiene,Visakhapatnam V1 - Feeder Warehouse,WAREHOUSE,Visakhapatnam,5
310mee980,541127, Anti-Bacterial Baby Liquid Cleanser 300 ml - Rs 279,,Baby Care,Hygiene,Super Store Ahmedabad - Warehouse,RETAIL_STORE,Ahmedabad,0
310mee980,541127, Anti-Bacterial Baby Liquid Cleanser 300 ml - Rs 279,,Baby Care,Hygiene,Super Store Ahmedabad - Warehouse,WAREHOUSE,Ahmedabad,0
310mee980,445284, Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free(Packet) 3 packs - Rs 327,,Baby Care,Baby Wipes,Farukhnagar F2 - Feeder Warehouse,WAREHOUSE,Farukhnagar,162
310mee980,549841," Microfibre Baby Bath Towel (Multicolour, 0 - 3 years) 1 unit - Rs 599",,Baby Care,Baby Accessories,Coimbatore C1 - Feeder Warehouse,WAREHOUSE,Coimbatore,16
310mee980,561990," Baby Mosquito Net For Cradles, Cots, Strollers 1 unit - Rs 499",,Cleaning Essentials,Mosquito Repellents,Dehradun - Feeder Warehouse,WAREHOUSE,Dehradun,0
310mee980,445395, Mild Baby Laundry Detergent Refill(Pack) 1 l - Rs 449,,Baby Care,Hygiene,Patna P1 - Feeder Warehouse,WAREHOUSE,Patna,1
310mee980,477420," Best Friends Print Baby Bib (White, Yellow)(Pack) 1 unit - Rs 199",,Baby Care,Feeding Essentials,Hyderabad H3 - Feeder Warehouse,RETAIL_STORE,Hyderabad,1
310mee980,541127, Anti-Bacterial Baby Liquid Cleanser 300 ml - Rs 279,,Baby Care,Hygiene,Farukhnagar - SR Feeder Warehouse,WAREHOUSE,Farukhnagar,1
310mee980,562333," 2 in 1 Baby Feeding Cup with Spout and Straw (250 ml, Blue) 1 unit - Rs 329",,Baby Care,Feeding Essentials,Chennai C5 - Feeder Warehouse,RETAIL_STORE,Chennai,31
310mee980,477345, Tooth & Gum Cleaning Finger Baby Toothbrush(Pack) 1 unit - Rs 99,,Baby Care,Oral & Nasal Care,Bhubaneswar B1 - Feeder Warehouse,WAREHOUSE,Bhubaneswar,0
310mee980,563117, 100% Muslin Cotton Baby Swaddle Wrap Set (Multicolour) 3.0 piece - Rs 999.0,,Baby Care,Nursing,Mumbai M10 - Feeder Warehouse,RETAIL_STORE,Mumbai,25
310mee980,549841," Microfibre Baby Bath Towel (Multicolour, 0 - 3 years) 1 unit - Rs 599",,Baby Care,Baby Accessories,Lucknow L5 - Feeder Warehouse,RETAIL_STORE,Lucknow,3
310mee980,495692, Mild Baby Laundry Detergent(Bottle) 1.5 l - Rs 649,,Baby Care,Hygiene,Lucknow L5 - Feeder Warehouse,WAREHOUSE,Lucknow,5
310mee980,445284, Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free(Packet) 3 packs - Rs 327,,Baby Care,Baby Wipes,Mumbai M11 - Feeder Warehouse,RETAIL_STORE,Mumbai,63
310mee980,563117, 100% Muslin Cotton Baby Swaddle Wrap Set (Multicolour) 3.0 piece - Rs 999.0,,Baby Care,Nursing,Super Store Hyderabad H2 - Warehouse,RETAIL_STORE,Hyderabad,1
310mee980,445395, Mild Baby Laundry Detergent Refill(Pack) 1 l - Rs 449,,Baby Care,Hygiene,Hyderabad H3 - Feeder Warehouse,RETAIL_STORE,Hyderabad,63
310mee980,477349, Nail Clipper(Pack) 1 unit - Rs 229,,Baby Care,Hygiene,Coimbatore C1 - Feeder Warehouse,RETAIL_STORE,Coimbatore,72
310mee980,445017, Gentle Bubble Bath Baby Wash (With Fruit Extracts)(Bottle) 400 ml - Rs 349,,Baby Care,Bathing Needs,Ahmedabad A2 - Feeder Warehouse,WAREHOUSE,Ahmedabad,58
310mee980,477346, Squeezy Silicone Baby Food Feeder (0.090 L)(Pack) 1 unit - Rs 379,,Baby Care,Feeding Essentials,Pune P2 - Feeder Warehouse,WAREHOUSE,Pune,0
310mee980,2054-06-22, Nourishing Baby Massage Oil ((Newborn Friendly))(Bottle) 200 ml - 229,,Baby Care,Skin & Hair Care,Bengaluru B3 - Feeder Warehouse,WAREHOUSE,Bengaluru,2
310mee980,540002, Anti-Bacterial Baby Liquid Cleanser (Refill) 500 ml - Rs 349,,Baby Care,Hygiene,Rajpura - Feeder Warehouse,RETAIL_STORE,Rajpura,76
310mee980,561990," Baby Mosquito Net For Cradles, Cots, Strollers 1 unit - Rs 499",,Cleaning Essentials,Mosquito Repellents,Pune P2 - Feeder Warehouse,WAREHOUSE,Pune,49
310mee980,445284, Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free(Packet) 3 packs - Rs 327,,Baby Care,Baby Wipes,Kundli - Feeder Warehouse,RETAIL_STORE,Kundli,168
310mee980,561099, Soft Silicone Teether for Babies (Multi-Textured) (Orange) 1.0 unit - Rs 249.0,,Baby Care,Feeding Essentials,Super Store Ahmedabad - Warehouse,RETAIL_STORE,Ahmedabad,0
310mee980,540002, Anti-Bacterial Baby Liquid Cleanser (Refill) 500 ml - Rs 349,,Baby Care,Hygiene,Mumbai M9 Ecom - Feeder Warehouse,WAREHOUSE,Mumbai,0
310mee980,495696, Baby Bottle & Nipple Brush(Box) 1 piece - Rs 229,,Baby Care,Feeding Essentials,Indore - Feeder Warehouse,RETAIL_STORE,Indore,37
310mee980,541127, Anti-Bacterial Baby Liquid Cleanser 300 ml - Rs 279,,Baby Care,Hygiene,Varanasi V1 - Feeder Warehouse,WAREHOUSE,Varanasi,1
310mee980,445017, Gentle Bubble Bath Baby Wash (With Fruit Extracts)(Bottle) 400 ml - Rs 349,,Baby Care,Bathing Needs,Ludhiana L2 - Feeder Warehouse,RETAIL_STORE,Ludhiana,28
310mee980,541127, Anti-Bacterial Baby Liquid Cleanser 300 ml - Rs 279,,Baby Care,Hygiene,Jaipur J3 - Feeder Warehouse,WAREHOUSE,Jaipur,41
310mee980,497414, Gentle Wet Baby Wipes with Aloe Vera - Pack of 5(Packet) 5 piece - Rs 495.0,,Baby Care,Baby Wipes,Chennai C5 - Feeder Warehouse,WAREHOUSE,Chennai,44
310mee980,561099, Soft Silicone Teether for Babies (Multi-Textured) (Orange) 1.0 unit - Rs 249.0,,Baby Care,Feeding Essentials,Mumbai M10 - Feeder Warehouse,WAREHOUSE,Mumbai,3
310mee980,445284, Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free(Packet) 3 packs - Rs 327,,Baby Care,Baby Wipes,Surat S1 - Feeder Warehouse,WAREHOUSE,Surat,4
310mee980,2054-06-22, Nourishing Baby Massage Oil ((Newborn Friendly))(Bottle) 200 ml - 229,,Baby Care,Skin & Hair Care,Goa - Feeder Warehouse,RETAIL_STORE,Goa,7
310mee980,477345, Tooth & Gum Cleaning Finger Baby Toothbrush(Pack) 1 unit - Rs 99,,Baby Care,Oral & Nasal Care,Dasna D3 - Feeder Warehouse,WAREHOUSE,Dasna,54
310mee980,477342, Stay Warm Steel Bowl with Anti-Skid Base (Blue)(Box) 1 unit - Rs 599,,Baby Care,Feeding Essentials,Super Store Jaipur J2 - Warehouse,WAREHOUSE,Jaipur,0
310mee980,495695, Eazy Flo Baby Feeding Bottle BPA Free (250 ml)(Box) 1 piece,,Baby Care,Feeding Essentials,Kolkata K4 - Feeder Warehouse,WAREHOUSE,Kolkata,0
310mee980,2054-06-22, Nourishing Baby Massage Oil ((Newborn Friendly))(Bottle) 200 ml - 229,,Baby Care,Skin & Hair Care,Lucknow L5 - Feeder Warehouse,RETAIL_STORE,Lucknow,34
310mee980,477345, Tooth & Gum Cleaning Finger Baby Toothbrush(Pack) 1 unit - Rs 99,,Baby Care,Oral & Nasal Care,Pune P2 - Feeder Warehouse,WAREHOUSE,Pune,0
310mee980,561990," Baby Mosquito Net For Cradles, Cots, Strollers 1 unit - Rs 499",,Cleaning Essentials,Mosquito Repellents,Indore - Feeder Warehouse,RETAIL_STORE,Indore,11
310mee980,477345, Tooth & Gum Cleaning Finger Baby Toothbrush(Pack) 1 unit - Rs 99,,Baby Care,Oral & Nasal Care,Noida N1 - Feeder Warehouse,RETAIL_STORE,Noida,66
310mee980,541127, Anti-Bacterial Baby Liquid Cleanser 300 ml - Rs 279,,Baby Care,Hygiene,Ludhiana L2 - Feeder Warehouse,RETAIL_STORE,Ludhiana,19
310mee980,497414, Gentle Wet Baby Wipes with Aloe Vera - Pack of 5(Packet) 5 piece - Rs 495.0,,Baby Care,Baby Wipes,Hyderabad H3 - Feeder Warehouse,RETAIL_STORE,Hyderabad,100
310mee980,477342, Stay Warm Steel Bowl with Anti-Skid Base (Blue)(Box) 1 unit - Rs 599,,Baby Care,Feeding Essentials,Ludhiana - Feeder Warehouse,RETAIL_STORE,Ludhiana,0
310mee980,477344, Stay Warm Steel Bowl with Anti-Skid Base (Red)(Box) 1 unit - Rs 699,,Baby Care,Feeding Essentials,Surat S1 - Feeder Warehouse,RETAIL_STORE,Surat,8
310mee980,497414, Gentle Wet Baby Wipes with Aloe Vera - Pack of 5(Packet) 5 piece - Rs 495.0,,Baby Care,Baby Wipes,Visakhapatnam V1 - Feeder Warehouse,RETAIL_STORE,Visakhapatnam,80
310mee980,563117, 100% Muslin Cotton Baby Swaddle Wrap Set (Multicolour) 3.0 piece - Rs 999.0,,Baby Care,Nursing,Chennai C4 - Feeder Warehouse,WAREHOUSE,Chennai,0
310mee980,2054-06-22, Nourishing Baby Massage Oil ((Newborn Friendly))(Bottle) 200 ml - 229,,Baby Care,Skin & Hair Care,Kolkata K4 - Feeder Warehouse,RETAIL_STORE,Kolkata,96
310mee980,563117, 100% Muslin Cotton Baby Swaddle Wrap Set (Multicolour) 3.0 piece - Rs 999.0,,Baby Care,Nursing,Goa - Feeder Warehouse,WAREHOUSE,Goa,0
310mee980,495696, Baby Bottle & Nipple Brush(Box) 1 piece - Rs 229,,Baby Care,Feeding Essentials,Kolkata K5 - Feeder Warehouse,RETAIL_STORE,Kolkata,79
310mee980,477345, Tooth & Gum Cleaning Finger Baby Toothbrush(Pack) 1 unit - Rs 99,,Baby Care,Oral & Nasal Care,Hyderabad H3 - Feeder Warehouse,WAREHOUSE,Hyderabad,0
310mee980,540002, Anti-Bacterial Baby Liquid Cleanser (Refill) 500 ml - Rs 349,,Baby Care,Hygiene,Bhubaneswar B1 - Feeder Warehouse,RETAIL_STORE,Bhubaneswar,13
310mee980,477421, Nipple Cleaning & Baby Bottle Cleaning Brush (Blue)(Pack) 1 unit - Rs 249,,Baby Care,Feeding Essentials,Jaipur J3 - Feeder Warehouse,RETAIL_STORE,Jaipur,2
310mee980,495692, Mild Baby Laundry Detergent(Bottle) 1.5 l - Rs 649,,Baby Care,Hygiene,Dasna D3 - Feeder Warehouse,WAREHOUSE,Dasna,41
310mee980,549841," Microfibre Baby Bath Towel (Multicolour, 0 - 3 years) 1 unit - Rs 599",,Baby Care,Baby Accessories,Surat S1 - Feeder Warehouse,RETAIL_STORE,Surat,20
310mee980,445285, Caring Baby Wipes with Aloe Vera - Pack of 3(Packet) 216 piece - Rs 297.0,,Baby Care,Baby Wipes,Bengaluru B4 - Feeder Warehouse,WAREHOUSE,Bengaluru,14
310mee980,497414, Gentle Wet Baby Wipes with Aloe Vera - Pack of 5(Packet) 5 piece - Rs 495.0,,Baby Care,Baby Wipes,Goa G2 - Feeder Warehouse,RETAIL_STORE,Goa,0
310mee980,541127, Anti-Bacterial Baby Liquid Cleanser 300 ml - Rs 279,,Baby Care,Hygiene,Nagpur N1 - Feeder Warehouse,RETAIL_STORE,Nagpur,33
310mee980,495696, Baby Bottle & Nipple Brush(Box) 1 piece - Rs 229,,Baby Care,Feeding Essentials,Super Store Hyderabad H2 - Warehouse,RETAIL_STORE,Hyderabad,94
310mee980,549495, Baby Pacifier Soft Silicone Nipple (Red & Blue) 1 pack (2 pieces) - Rs 229,,Baby Care,Feeding Essentials,Surat S1 - Feeder Warehouse,WAREHOUSE,Surat,12
310mee980,477347, Baby Fruit Nibbler / Food Feeder (Green)(Pack) 1 unit - Rs 229,,Baby Care,Feeding Essentials,Ahmedabad A2 - Feeder Warehouse,WAREHOUSE,Ahmedabad,0
310mee980,549495, Baby Pacifier Soft Silicone Nipple (Red & Blue) 1 pack (2 pieces) - Rs 229,,Baby Care,Feeding Essentials,Visakhapatnam V1 - Feeder Warehouse,WAREHOUSE,Visakhapatnam,16
310mee980,539696, Disposable Breast Pad (Ultra Thin & Super Absorbent) 1 pack 48 (pieces) - Rs 429,,Baby Care,Mom Care Needs,Dasna D3 - Feeder Warehouse,RETAIL_STORE,Dasna,7
310mee980,445395, Mild Baby Laundry Detergent Refill(Pack) 1 l - Rs 449,,Baby Care,Hygiene,Ludhiana L2 - Feeder Warehouse,RETAIL_STORE,Ludhiana,25
310mee980,477349, Nail Clipper(Pack) 1 unit - Rs 229,,Baby Care,Hygiene,Guwahati G1 - Feeder Warehouse,WAREHOUSE,Guwahati,59
310mee980,561099, Soft Silicone Teether for Babies (Multi-Textured) (Orange) 1.0 unit - Rs 249.0,,Baby Care,Feeding Essentials,Rajpura R2 - Feeder Warehouse,WAREHOUSE,Rajpura,5
310mee980,495696, Baby Bottle & Nipple Brush(Box) 1 piece - Rs 229,,Baby Care,Feeding Essentials,SS Hyderabad Devar PC5 - Warehouse,RETAIL_STORE,SS,0
310mee980,445395, Mild Baby Laundry Detergent Refill(Pack) 1 l - Rs 449,,Baby Care,Hygiene,Farukhnagar F2 - Feeder Warehouse,WAREHOUSE,Farukhnagar,5
310mee980,541127, Anti-Bacterial Baby Liquid Cleanser 300 ml - Rs 279,,Baby Care,Hygiene,Bhopal B1 - Feeder Warehouse,WAREHOUSE,Bhopal,29
310mee980,549842, Baby Pacifier Soft Silicone Nipple (Yellow & Green) 1 pack (2 pieces) - Rs 249,,Baby Care,Feeding Essentials,Ranchi R1 - Feeder Warehouse,RETAIL_STORE,Ranchi,21
310mee980,495692, Mild Baby Laundry Detergent(Bottle) 1.5 l - Rs 649,,Baby Care,Hygiene,Mumbai M11 - Feeder Warehouse,RETAIL_STORE,Mumbai,26
310mee980,497414, Gentle Wet Baby Wipes with Aloe Vera - Pack of 5(Packet) 5 piece - Rs 495.0,,Baby Care,Baby Wipes,Ahmedabad A2 - Feeder Warehouse,WAREHOUSE,Ahmedabad,140
310mee980,497414, Gentle Wet Baby Wipes with Aloe Vera - Pack of 5(Packet) 5 piece - Rs 495.0,,Baby Care,Baby Wipes,Noida N1 - Feeder Warehouse,RETAIL_STORE,Noida,71
310mee980,562333," 2 in 1 Baby Feeding Cup with Spout and Straw (250 ml, Blue) 1 unit - Rs 329",,Baby Care,Feeding Essentials,Jaipur J3 - Feeder Warehouse,WAREHOUSE,Jaipur,18
310mee980,477420," Best Friends Print Baby Bib (White, Yellow)(Pack) 1 unit - Rs 199",,Baby Care,Feeding Essentials,Dasna D3 - Feeder Warehouse,RETAIL_STORE,Dasna,1
310mee980,541127, Anti-Bacterial Baby Liquid Cleanser 300 ml - Rs 279,,Baby Care,Hygiene,Pune P2 - Feeder Warehouse,RETAIL_STORE,Pune,120
310mee980,445284, Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free(Packet) 3 packs - Rs 327,,Baby Care,Baby Wipes,Jaipur J3 - Feeder Warehouse,WAREHOUSE,Jaipur,83
310mee980,539696, Disposable Breast Pad (Ultra Thin & Super Absorbent) 1 pack 48 (pieces) - Rs 429,,Baby Care,Mom Care Needs,SS Bengaluru F&V CPC 3 HP - Warehouse,RETAIL_STORE,SS,0
310mee980,562333," 2 in 1 Baby Feeding Cup with Spout and Straw (250 ml, Blue) 1 unit - Rs 329",,Baby Care,Feeding Essentials,Visakhapatnam V1 - Feeder Warehouse,WAREHOUSE,Visakhapatnam,8
310mee980,549841," Microfibre Baby Bath Towel (Multicolour, 0 - 3 years) 1 unit - Rs 599",,Baby Care,Baby Accessories,Hyderabad H3 - Feeder Warehouse,WAREHOUSE,Hyderabad,0
310mee980,562333," 2 in 1 Baby Feeding Cup with Spout and Straw (250 ml, Blue) 1 unit - Rs 329",,Baby Care,Feeding Essentials,Mumbai M11 - Feeder Warehouse,RETAIL_STORE,Mumbai,37
310mee980,539696, Disposable Breast Pad (Ultra Thin & Super Absorbent) 1 pack 48 (pieces) - Rs 429,,Baby Care,Mom Care Needs,Nagpur N1 - Feeder Warehouse,RETAIL_STORE,Nagpur,48
310mee980,541127, Anti-Bacterial Baby Liquid Cleanser 300 ml - Rs 279,,Baby Care,Hygiene,Bengaluru B4 - Feeder Warehouse,RETAIL_STORE,Bengaluru,163
310mee980,540002, Anti-Bacterial Baby Liquid Cleanser (Refill) 500 ml - Rs 349,,Baby Care,Hygiene,Surat S1 - Feeder Warehouse,WAREHOUSE,Surat,3
310mee980,445017, Gentle Bubble Bath Baby Wash (With Fruit Extracts)(Bottle) 400 ml - Rs 349,,Baby Care,Bathing Needs,Patna P1 - Feeder Warehouse,RETAIL_STORE,Patna,38
310mee980,445395, Mild Baby Laundry Detergent Refill(Pack) 1 l - Rs 449,,Baby Care,Hygiene,Ranchi R1 - Feeder Warehouse,WAREHOUSE,Ranchi,7
310mee980,549495, Baby Pacifier Soft Silicone Nipple (Red & Blue) 1 pack (2 pieces) - Rs 229,,Baby Care,Feeding Essentials,Kolkata K5 - Feeder Warehouse,RETAIL_STORE,Kolkata,40
310mee980,541127, Anti-Bacterial Baby Liquid Cleanser 300 ml - Rs 279,,Baby Care,Hygiene,Rajpura - Feeder Warehouse,WAREHOUSE,Rajpura,10
310mee980,445284, Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free(Packet) 3 packs - Rs 327,,Baby Care,Baby Wipes,Ahmedabad A2 - Feeder Warehouse,RETAIL_STORE,Ahmedabad,1
310mee980,549841," Microfibre Baby Bath Towel (Multicolour, 0 - 3 years) 1 unit - Rs 599",,Baby Care,Baby Accessories,Bhubaneswar B1 - Feeder Warehouse,RETAIL_STORE,Bhubaneswar,0
310mee980,497414, Gentle Wet Baby Wipes with Aloe Vera - Pack of 5(Packet) 5 piece - Rs 495.0,,Baby Care,Baby Wipes,Mumbai M9 Ecom - Feeder Warehouse,RETAIL_STORE,Mumbai,0
310mee980,549841," Microfibre Baby Bath Towel (Multicolour, 0 - 3 years) 1 unit - Rs 599",,Baby Care,Baby Accessories,Coimbatore C1 - Feeder Warehouse,RETAIL_STORE,Coimbatore,23
310mee980,445285, Caring Baby Wipes with Aloe Vera - Pack of 3(Packet) 216 piece - Rs 297.0,,Baby Care,Baby Wipes,Bengaluru B3 - Feeder Warehouse,RETAIL_STORE,Bengaluru,177
310mee980,477342, Stay Warm Steel Bowl with Anti-Skid Base (Blue)(Box) 1 unit - Rs 599,,Baby Care,Feeding Essentials,Mumbai M11 - Feeder Warehouse,RETAIL_STORE,Mumbai,4
310mee980,445285, Caring Baby Wipes with Aloe Vera - Pack of 3(Packet) 216 piece - Rs 297.0,,Baby Care,Baby Wipes,Kolkata K4 - Feeder Warehouse,WAREHOUSE,Kolkata,6
310mee980,541127, Anti-Bacterial Baby Liquid Cleanser 300 ml - Rs 279,,Baby Care,Hygiene,Guwahati G1 - Feeder Warehouse,RETAIL_STORE,Guwahati,12
310mee980,495692, Mild Baby Laundry Detergent(Bottle) 1.5 l - Rs 649,,Baby Care,Hygiene,Varanasi V1 - Feeder Warehouse,WAREHOUSE,Varanasi,12
310mee980,561990," Baby Mosquito Net For Cradles, Cots, Strollers 1 unit - Rs 499",,Cleaning Essentials,Mosquito Repellents,Varanasi V1 - Feeder Warehouse,WAREHOUSE,Varanasi,5
310mee980,445284, Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free(Packet) 3 packs - Rs 327,,Baby Care,Baby Wipes,Mumbai M11 - Feeder Warehouse,WAREHOUSE,Mumbai,296
310mee980,445017, Gentle Bubble Bath Baby Wash (With Fruit Extracts)(Bottle) 400 ml - Rs 349,,Baby Care,Bathing Needs,Kundli - Feeder Warehouse,WAREHOUSE,Kundli,36
310mee980,477342, Stay Warm Steel Bowl with Anti-Skid Base (Blue)(Box) 1 unit - Rs 599,,Baby Care,Feeding Essentials,Ranchi R1 - Feeder Warehouse,RETAIL_STORE,Ranchi,10
310mee980,2054-06-22, Nourishing Baby Massage Oil ((Newborn Friendly))(Bottle) 200 ml - 229,,Baby Care,Skin & Hair Care,Kolkata K5 - Feeder Warehouse,RETAIL_STORE,Kolkata,28
310mee980,562333," 2 in 1 Baby Feeding Cup with Spout and Straw (250 ml, Blue) 1 unit - Rs 329",,Baby Care,Feeding Essentials,Dehradun - Feeder Warehouse,WAREHOUSE,Dehradun,7
310mee980,477342, Stay Warm Steel Bowl with Anti-Skid Base (Blue)(Box) 1 unit - Rs 599,,Baby Care,Feeding Essentials,Surat S1 - Feeder Warehouse,WAREHOUSE,Surat,67
310mee980,445285, Caring Baby Wipes with Aloe Vera - Pack of 3(Packet) 216 piece - Rs 297.0,,Baby Care,Baby Wipes,Nagpur N1 - Feeder Warehouse,WAREHOUSE,Nagpur,27
310mee980,495696, Baby Bottle & Nipple Brush(Box) 1 piece - Rs 229,,Baby Care,Feeding Essentials,Hyderabad H3 - Feeder Warehouse,RETAIL_STORE,Hyderabad,109
310mee980,445017, Gentle Bubble Bath Baby Wash (With Fruit Extracts)(Bottle) 400 ml - Rs 349,,Baby Care,Bathing Needs,Indore - Feeder Warehouse,WAREHOUSE,Indore,5
310mee980,477349, Nail Clipper(Pack) 1 unit - Rs 229,,Baby Care,Hygiene,Pune P2 - Feeder Warehouse,RETAIL_STORE,Pune,208
310mee980,561990," Baby Mosquito Net For Cradles, Cots, Strollers 1 unit - Rs 499",,Cleaning Essentials,Mosquito Repellents,Super Store Lucknow L4 - Warehouse,RETAIL_STORE,Lucknow,25
310mee980,549495, Baby Pacifier Soft Silicone Nipple (Red & Blue) 1 pack (2 pieces) - Rs 229,,Baby Care,Feeding Essentials,Bhubaneswar B1 - Feeder Warehouse,WAREHOUSE,Bhubaneswar,8
310mee980,497414, Gentle Wet Baby Wipes with Aloe Vera - Pack of 5(Packet) 5 piece - Rs 495.0,,Baby Care,Baby Wipes,Kolkata K5 - Feeder Warehouse,RETAIL_STORE,Kolkata,16
310mee980,495696, Baby Bottle & Nipple Brush(Box) 1 piece - Rs 229,,Baby Care,Feeding Essentials,Super Store Dasna 2 - Warehouse,RETAIL_STORE,Dasna,32
310mee980,540002, Anti-Bacterial Baby Liquid Cleanser (Refill) 500 ml - Rs 349,,Baby Care,Hygiene,Chennai C4 - Feeder Warehouse,WAREHOUSE,Chennai,0
310mee980,549842, Baby Pacifier Soft Silicone Nipple (Yellow & Green) 1 pack (2 pieces) - Rs 249,,Baby Care,Feeding Essentials,Patna P1 - Feeder Warehouse,WAREHOUSE,Patna,20
310mee980,477348, Baby Fruit Nibbler / Food Feeder (Blue)(Pack) 1 unit - Rs 229,,Baby Care,Feeding Essentials,Kolkata K4 - Feeder Warehouse,WAREHOUSE,Kolkata,0
310mee980,445285, Caring Baby Wipes with Aloe Vera - Pack of 3(Packet) 216 piece - Rs 297.0,,Baby Care,Baby Wipes,Noida N1 - Feeder Warehouse,RETAIL_STORE,Noida,213
310mee980,2054-06-22, Nourishing Baby Massage Oil ((Newborn Friendly))(Bottle) 200 ml - 229,,Baby Care,Skin & Hair Care,Farukhnagar F2 - Feeder Warehouse,WAREHOUSE,Farukhnagar,25
310mee980,563117, 100% Muslin Cotton Baby Swaddle Wrap Set (Multicolour) 3.0 piece - Rs 999.0,,Baby Care,Nursing,Farukhnagar F2 - Feeder Warehouse,RETAIL_STORE,Farukhnagar,1
310mee980,541127, Anti-Bacterial Baby Liquid Cleanser 300 ml - Rs 279,,Baby Care,Hygiene,Ludhiana L2 - Feeder Warehouse,WAREHOUSE,Ludhiana,24
310mee980,541127, Anti-Bacterial Baby Liquid Cleanser 300 ml - Rs 279,,Baby Care,Hygiene,Lucknow L5 - Feeder Warehouse,WAREHOUSE,Lucknow,7
310mee980,477345, Tooth & Gum Cleaning Finger Baby Toothbrush(Pack) 1 unit - Rs 99,,Baby Care,Oral & Nasal Care,Mumbai M11 - Feeder Warehouse,RETAIL_STORE,Mumbai,55
310mee980,549842, Baby Pacifier Soft Silicone Nipple (Yellow & Green) 1 pack (2 pieces) - Rs 249,,Baby Care,Feeding Essentials,Mumbai M10 - Feeder Warehouse,WAREHOUSE,Mumbai,25
310mee980,563117, 100% Muslin Cotton Baby Swaddle Wrap Set (Multicolour) 3.0 piece - Rs 999.0,,Baby Care,Nursing,Varanasi V1 - Feeder Warehouse,WAREHOUSE,Varanasi,3
310mee980,549495, Baby Pacifier Soft Silicone Nipple (Red & Blue) 1 pack (2 pieces) - Rs 229,,Baby Care,Feeding Essentials,Farukhnagar F2 - Feeder Warehouse,RETAIL_STORE,Farukhnagar,6
310mee980,539696, Disposable Breast Pad (Ultra Thin & Super Absorbent) 1 pack 48 (pieces) - Rs 429,,Baby Care,Mom Care Needs,SS Hyderabad Devar PC5 - Warehouse,WAREHOUSE,SS,0
310mee980,541127, Anti-Bacterial Baby Liquid Cleanser 300 ml - Rs 279,,Baby Care,Hygiene,Super Store Lucknow L4 - Warehouse,WAREHOUSE,Lucknow,0
310mee980,445284, Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free(Packet) 3 packs - Rs 327,,Baby Care,Baby Wipes,Lucknow L5 - Feeder Warehouse,WAREHOUSE,Lucknow,5
310mee980,561990," Baby Mosquito Net For Cradles, Cots, Strollers 1 unit - Rs 499",,Cleaning Essentials,Mosquito Repellents,Kundli - Feeder Warehouse,WAREHOUSE,Kundli,3
310mee980,549495, Baby Pacifier Soft Silicone Nipple (Red & Blue) 1 pack (2 pieces) - Rs 229,,Baby Care,Feeding Essentials,Mumbai M11 - Feeder Warehouse,RETAIL_STORE,Mumbai,69
310mee980,445395, Mild Baby Laundry Detergent Refill(Pack) 1 l - Rs 449,,Baby Care,Hygiene,Indore - Feeder Warehouse,RETAIL_STORE,Indore,18
